KO	SRS011061	SRS012273	SRS011134	SRS011239
K01608	0.0	0.0036974465879753434	5.571833666558941e-05	0.00016744591925828354
K01609	0.7239796740977463	0.8094485420159983	0.4444363951436305	0.694423156801217
K01610	0.6015492243427494	0.6304914717270791	0.6261647887141525	0.6193874825866322
K01611	0.019643203589834006	0.11095352444773186	0.011130383788181349	0.06849807939542278
K01612	0.014744100659365147	0.042602511457829347	0.000128542389155418	0.025966860564961055
K01613	1.131999496510244	1.114425241283582	0.865828936427477	1.1562731433605329
K01615	0.002922568010747026	0.009995107006104351	0.001492500472667413	0.012130824022929775
K01616	0.0	1.4153008585376784e-05	0.0	0.0
K01619	1.2869166377957109	0.9996672265217791	0.9525521279324995	0.995989871834701
K01620	1.1325442576666311	0.5732697228776347	0.5356679959943756	1.0531567160039494
K01621	0.016584439034731353	0.04160116710793246	0.024735774885627813	0.011920583591971397
K01622	0.0	0.0	0.0020293153490262175	0.0006915348093715789
K01623	0.0	0.007016394908378403	0.0012878421158879843	0.0
K01624	1.6539519728042853	1.4587851058302979	1.3009929528619022	1.460914867171438
K01625	0.52625749414965	0.630546061789552	0.7003892758611904	0.3912818381061737
K01626	0.0387518845623595	0.23504037117562393	0.1091832932461649	0.08907859582957554
K01627	0.6754766464819811	0.5962289579147475	0.49534288157194317	0.781417242268476
K01628	0.024511436439481223	0.1565589846349261	0.08941260132512031	0.07151939036279956
K01629	1.1169410408717813	0.8718907296569787	0.6203288468606847	1.102632596075374
K01630	0.0	0.006196148466852662	0.00011938461199998026	0.000792345808472223
K01631	0.0	0.010591644578292387	0.0010587776029438946	0.00011833392634176772
K01633	1.0067699603294005	0.864285736439092	0.5036573689709294	0.4969477238620834
K01635	0.0	0.002813844102930933	0.0033850231040314957	9.04022566942361e-05
K01637	0.0	0.0037093133234939735	5.429625401793861e-05	5.9261001975458975e-05
K01638	0.0	0.01257995234467	7.986960989909347e-05	0.0008619918107876294
K01639	0.7761790538171237	0.9205215292765305	0.5519499743916266	0.62742482293397
K01640	0.010282090641993867	0.0021994295040004535	0.020489605849317513	0.03614037356690585
K01641	0.0	0.008302932724848786	0.009464353821662018	0.0009742955645308294
K01643	0.013699623850051046	0.03152319233666676	0.09685116662738537	0.040115676377681334
K01644	0.012438539147246238	0.03997626680426938	0.09862099977937627	0.03366155306135378
K01646	0.00997002830226158	0.02479228036411846	0.07391581687427115	0.03254851868209718
K01647	0.8374674148430444	0.689294142865455	0.7608883411544619	0.7471301488042004
K01649	0.8342023281726075	0.7182963014036094	0.5883860689255641	0.8204306283742148
K01652	1.1267565598688627	0.9973598121426703	0.9754697699117243	1.0863610849134975
K01653	1.1356767454363557	1.2650466679072754	0.9307228797559279	1.139580789597111
K01654	0.00012726860869570234	0.011563884185941186	0.0010055962900279614	0.00018246715179259413
K01655	0.0	0.0	0.0002983961456190422	0.0
K01657	0.606880288912685	0.5046085844119672	0.40268882612857754	0.6918120185118039
K01658	0.6262444574074486	0.6720104953275657	0.3941783532637585	0.5968466001335437
K01659	0.0	0.001463677689334393	4.101503132112416e-05	0.00011344784499315277
K01661	0.7503694603722318	0.4015202663337365	0.4434471614434792	0.5400730295566527
K01662	1.6553282813253665	1.3746682746649004	0.9539327854645345	1.6323729090103698
K01664	0.0008371207714313109	0.04643950017530686	0.0038284430376701317	0.0042841838661848005
K01665	0.8365941508722159	0.5968996692222257	0.40846572985842594	0.7597711009975191
K01666	0.024205269774712546	0.13678884012414486	0.045159879532016674	0.07218923228123068
K01667	0.12443279496512526	0.1714243341082924	0.1514670873442495	0.10682700392371743
K01668	0.004539389500348945	0.006568353631149563	0.023125170717404005	0.038906119624504916
K01669	0.0	0.0020269898938864695	0.00013074547894545375	0.0002700765125447057
K01671	0.0	0.006060623334126286	6.403935545248852e-05	0.0004943645752571565
K01672	0.0	0.0	0.0	9.8836917696106e-05
K01673	0.5727199800009408	0.6703738350737635	0.4085759337226623	0.8128093266432663
K01674	0.00032185380832018356	0.009898791993222127	0.0018334085124473262	0.0005778250905477833
K01675	0.0	0.0048368720072126704	0.0003148892816760314	0.000371969125105093
K01676	0.6358527116578989	0.4642235671669988	0.4016727210986528	0.5579012885175418
K01677	0.06540105400410005	0.296633531623089	0.3340823489519234	0.39587592379471936
K01678	0.05036357035291614	0.23326752479149562	0.2277745737072718	0.2572343222983472
K01679	0.18742140778379182	0.34268420853877796	0.11413627310506015	0.13976604818531985
K01681	0.7693166993346263	0.5228883981162332	0.5308088599287848	0.8421572313505336
K01682	0.0	0.003547026373036445	2.536101741257718e-05	9.977968223037317e-05
K01684	0.025503460751348885	0.011736738345323175	0.12001616971639323	0.02312910549459993
K01685	0.5660369852870537	0.6265464819395663	0.45480062885572237	0.6930666150613488
K01686	1.5569344627965813	1.0001774006929924	0.7991878345922644	1.518258452920705
K01687	0.8414725279705487	0.9409531299508516	0.8449605246386857	0.8874405077722182
K01689	1.5448303668813737	1.267741658758051	1.1551989610489635	1.4449273311239237
K01690	0.0	0.0026963805352313353	5.486106973756405e-05	0.0001649564607247625
K01692	0.0	0.0011084589693753394	0.0	0.00031963047955312556
K01693	0.0520244899354365	0.30203339212772634	0.17197717846489258	0.1700794466745218
K01694	0.0	0.0	9.876878380244942e-05	0.0
K01695	0.756459248178402	0.7035699181027589	0.3487064727704051	0.6338937242785149
K01696	0.5247492058811262	0.5161471503295302	0.36924890006841815	0.6950525344705977
